,dec,ra,psi,phase,redshift,mass_1,mass_2,geocent_time,luminosity_distance,theta_jn
42369,-0.436841682,5.220252001,5.709980703,1.382663051,1.303988844,13.74929247,5.588788704,1124986415,9320.884241,1.08094899
42797,0.494207117,1.949983928,5.450710637,3.867926828,4.776678028,8.771072921,6.42521615,1113334123,45166.153,0.642173103
15828,0.675543422,5.483624525,4.372758005,4.842708557,3.37138473,5.511953089,27.58423627,1118630445,29841.00722,1.465931199
49950,-0.121446557,4.808744647,1.528520521,1.80513039,0.990122892,19.06701629,10.29531858,1118428631,6619.657979,2.385604757
44984,0.071945363,3.867230908,6.202604407,6.275130327,1.527209416,7.630893183,48.55512789,1104650328,11340.32217,2.212634903
85230,0.851748906,3.024729066,2.735242099,5.765408963,1.654194435,10.01349135,19.34476919,1124709867,12519.06811,1.86852338
82411,0.088626024,2.121391334,4.798166226,1.569752769,0.604403653,57.57707719,12.43061825,1105941445,3602.781555,2.618713127
15225,-0.22352349,5.052815549,0.762675688,0.017299084,1.286792621,45.77858823,24.67521996,1121654416,9168.396942,2.298631832
71986,-0.031294518,0.644747433,4.389744651,2.204946287,5.801467798,22.68648023,9.071497435,1127560760,56734.78774,0.334431231
42893,1.308886323,0.978158439,4.167789871,2.202689697,1.713796273,11.93910915,16.55984922,1124561434,13079.0273,1.99418617
94979,0.352543353,0.104686832,2.27715177,2.540926672,0.614936911,13.68841909,10.0053251,1111880101,3679.495534,1.068530168
6586,0.492214382,5.052799132,2.366403812,2.929595892,3.971828362,5.320538225,5.95141412,1121180187,36298.27687,2.949557873
81228,0.206786363,5.681402512,2.125883398,2.57453113,2.924067577,10.73192708,9.162677959,1115565422,25139.58307,0.532267528
80787,0.280921047,4.284580577,4.061722696,3.43741573,1.988183921,25.27264425,40.14959381,1120063632,15706.26792,1.62817796
66109,0.760946905,1.206064574,4.936491773,5.889356092,3.947519398,6.036075525,31.98217609,1125972697,36033.98505,0.790247224
8931,0.180802431,0.305536528,5.256760801,4.34893056,3.205289811,6.507116431,21.01543613,1123713882,28083.33015,0.663162664
48139,0.213673668,5.105288569,4.724548225,2.295651712,1.184196363,5.354333901,8.994090122,1106419839,8268.774232,1.94053457
85908,-0.832757386,4.605129857,1.457100305,1.519299393,1.627649364,28.93509333,6.938368502,1129317227,12271.01979,2.280516596
26338,-0.817976492,1.823540152,3.36801108,0.848403135,2.149086291,6.061237457,6.624529869,1131686045,17280.62674,0.477085326
9448,0.915361932,4.92936487,2.609510048,0.131302073,3.749269321,26.25604897,14.35628499,1107262478,33887.21444,1.496249303
57809,-0.032357982,4.690497695,3.634395508,1.167473047,0.645207781,12.68306113,6.55879916,1117508757,3901.975557,0.916263868
52371,-0.627723124,4.545243168,0.205296335,3.477088617,0.473836439,8.663516917,11.7788411,1122804067,2684.100774,2.743559115
88069,-0.389863027,5.818281394,5.085778257,0.891782342,1.721895889,9.673270476,24.51016717,1131906187,13155.43761,1.584036412
56253,-0.052402147,2.743575154,5.14298059,0.395113906,1.100669709,30.85476082,33.47816596,1114322263,7550.055139,1.394131263
72342,1.112634529,1.456332442,4.509834024,5.964249174,1.302676858,10.70964707,27.90048406,1130184974,9309.233631,2.004419254
70544,-1.306599482,3.660305262,2.114336182,6.191784158,0.775868968,9.137254453,16.24834055,1129929882,4894.394001,1.499274393
33656,0.486054812,2.947458582,1.531222485,1.188167693,1.691069784,10.02241252,8.763868455,1105786538,12865.02773,2.475249128
9038,-0.295516818,1.946644713,2.670749104,1.942081327,0.834713557,25.97424417,7.493573987,1129150348,5356.974743,1.817382754
19696,0.009982755,2.914995745,0.886589191,4.58381432,2.078156376,8.410793364,5.593977191,1121807095,16583.77269,1.394107749
89852,-0.073819975,3.801125916,4.71806661,6.254931943,1.374864471,28.48192312,7.056728056,1109551225,9954.236018,0.298220576
80891,0.162780853,0.660643739,4.080934046,5.810864593,2.624524476,12.42571933,5.474382145,1130952348,22053.73324,0.805170903
39610,0.189231614,3.929836234,4.336189182,5.111652227,1.581840136,8.037183668,10.95773095,1106289841,11844.97136,0.384911457
18339,-0.957557299,5.248423417,4.375778794,6.266998138,1.422754235,10.75306615,8.956272156,1120245659,10386.4408,2.598156135
26694,-1.081971211,4.438565056,1.585512256,1.733790356,2.866817802,6.906236704,10.16852372,1135291192,24545.64166,2.064091036
20195,0.259012584,0.499059096,1.519214974,5.116883538,2.711309561,7.727455167,11.26413422,1120628696,22942.10401,1.344913619
18302,-0.062334585,0.801837606,5.575878668,1.109193308,1.533429446,45.26098345,37.15237124,1113045500,11397.58574,0.239566739
48128,-0.321258949,1.319541274,0.144720143,2.134910934,6.308314179,5.303543242,24.9213752,1130404502,62550.45739,1.335039897
79711,0.595318696,0.27173912,2.379014862,2.257794867,1.144717769,46.53316596,8.767097528,1125155224,7927.472053,2.055832909
98176,-0.36108221,4.489950242,5.546287417,3.267229806,2.205893679,19.48837854,21.12137744,1108137980,17841.81756,2.522482848
90140,-0.683841798,5.001673897,0.191559037,1.911435589,0.965475025,8.475445438,27.6292477,1135414917,6415.69599,2.342868885
83672,-0.739707647,5.166752938,2.458652768,0.241830623,1.089922881,20.92383975,5.714324385,1127397997,7458.532638,1.555726327
24376,-1.358332642,2.508579769,6.135395053,4.062836875,2.731520259,6.891690762,44.92693033,1110530988,23149.67481,1.467282466
48966,-0.34246816,4.645084496,4.603484713,2.775073575,6.56431954,6.797596396,6.798145554,1118665107,65508.52269,2.442841873
16077,0.17453309,0.569982989,2.274139383,5.182658725,3.242302174,32.87833656,7.988660967,1115602007,28473.83643,2.097955503
251,0.373758686,3.906376303,3.885898123,6.213545489,4.705993546,9.239783915,13.87336698,1126335771,44378.89146,2.609547606
54944,-0.557260947,3.142930782,0.347911507,3.007640445,0.815015564,13.40543926,13.70905739,1131778260,5201.115545,1.030479597
48620,0.198767666,4.554867959,2.609812727,3.218383585,2.396007686,16.2929586,7.118184837,1129800397,19738.67843,1.677427329
12400,-0.19812711,5.835544052,4.152085116,0.156367599,1.67913235,24.82137338,56.0139168,1126931132,12752.85881,2.362003663
11184,1.407101012,0.242509646,1.293190365,1.840177759,1.712708409,46.31131725,14.48902919,1105663071,13068.77023,0.589078487
38113,-0.717648663,6.04797618,5.756138854,3.88519836,1.445149489,14.88271019,18.32903824,1105495962,10589.68859,1.391313875
64099,-0.007797313,2.777192961,4.720629573,4.749524129,1.016725591,7.572213629,6.786722988,1118738483,6841.262509,2.016818469
25761,0.17756442,4.103758179,1.153123079,5.786899233,0.2837498,5.036834496,6.691735156,1113014801,1468.954335,0.348410002
31379,-0.741909528,0.389204824,5.85473491,3.810661004,0.825113793,43.93658805,5.789837943,1108113091,5280.892293,1.486774806
87580,-0.079044953,2.823811361,2.176453653,3.405079688,1.007380499,18.94119991,17.8080618,1106584097,6763.24557,1.529015503
27717,0.504088255,1.623458467,3.950953234,1.124176323,1.856702319,5.136702458,8.424821892,1107446251,14437.69596,1.759699867
64073,-0.478607557,1.642947882,0.412269828,4.823769623,2.123803093,5.775942928,5.098562869,1133641528,17031.73221,2.219269766
78413,0.910000513,3.752388817,3.175170112,3.677603265,2.428461521,11.24809174,42.59076527,1124784351,20065.22411,1.191657281
62358,-0.8981012,2.959802687,1.016058969,4.487789679,0.739859058,11.62196116,13.65837772,1113021400,4615.931876,1.573632502
7187,1.030996728,4.811228947,5.638409628,0.516931797,3.553215186,38.23610687,29.92099711,1121619505,31780.11281,2.010194185
43601,0.366434804,1.081566395,4.744125473,1.636790102,0.908574683,37.65206449,5.320854828,1126707311,5950.028923,1.607629618
9134,0.771988906,3.610522855,2.122016177,1.974292544,1.45807261,11.11410384,25.34515665,1130457263,10707.2924,0.835628475
58873,-0.882701872,2.677366385,3.697987866,3.422497181,1.348997722,8.488413987,38.59420488,1125262264,9722.197837,0.426363714
64282,0.60636591,2.555024506,2.748112121,4.812117957,2.063996314,13.06980081,23.62507813,1121136925,16445.18356,1.785539943
63112,0.665271239,1.590708369,0.420759693,4.199665296,4.388650019,5.023822872,23.70937143,1109942238,40863.65795,2.703745864
39331,-0.746900218,0.002679576,0.73717045,0.483790187,1.748790405,8.458174692,33.74116997,1109294598,13409.68288,1.91720015
12892,0.178667693,1.124235968,0.753595954,1.742994351,1.215255289,17.20695219,6.578823376,1129989431,8539.230978,0.552362956
30332,0.327446484,4.323406469,1.643726261,2.200615192,0.909564798,23.957673,14.15312496,1120811396,5958.068263,2.242604536
34442,0.045404362,4.879277033,5.484153595,3.376969475,0.736279834,5.757209284,6.616182744,1125526825,4588.452688,1.702180973
99409,-0.597286249,5.82257996,0.37383719,4.091144986,2.163895244,7.312594088,6.828348112,1118814604,17426.66213,2.910116244
24301,0.345388153,0.969979376,5.332799058,5.901273044,5.641115388,6.796210728,5.090020818,1125788013,54906.94105,0.706151204
58550,0.309067112,0.746684269,2.360978947,0.903109899,2.42180457,13.54654575,9.74067499,1114494163,19998.18032,1.566610192
98562,1.087213324,2.487301128,0.174883411,1.804243764,3.254567904,11.34723863,9.596596527,1132631371,28603.39903,2.100203762
99573,0.143640754,3.89428723,4.278874858,3.826016555,2.454076134,15.3901246,7.084510858,1107494068,20323.49317,0.845912994
46765,-1.548939795,2.111595034,0.4823061,1.234854136,2.03919498,44.69678304,20.36481431,1132838130,16202.87716,1.342558118
7304,-0.509845061,3.902989652,0.423370049,4.14355847,2.054275923,50.13267098,14.32838057,1112273814,16350.15045,1.458018991
78984,-0.4893947,5.266141442,4.402906056,2.45096242,1.713119543,6.739747169,7.933893934,1111549320,13072.6465,1.597607002
49853,0.505984227,3.204206444,0.562261987,6.08153075,0.670863908,6.339879541,10.49067289,1109847764,4092.820409,1.066219962
92434,-1.061825345,3.592871475,3.834991648,5.324215583,2.371999171,35.02485181,9.210282276,1126606483,19497.60648,2.057468379
47828,0.463976006,5.700232504,2.611774283,2.480829073,1.932491887,22.29696304,8.426996996,1104473134,15166.87489,1.019069594
90854,0.716947998,2.867139472,4.20388831,3.460887553,1.28374811,9.57672156,9.260811286,1111984974,9141.449115,1.900081766
58467,0.555712471,3.959936094,6.144525492,1.378150195,0.548396726,15.66878235,20.25363989,1121580360,3201.20703,2.412768625
67450,0.047582156,4.453927904,2.8948773,0.845609991,1.506555299,20.63761607,8.122269788,1133727185,11150.53814,1.048730693
15832,0.912653487,4.519980048,0.920761508,3.738873505,1.702062883,29.77998254,9.594372106,1110175932,12968.46846,0.944330249
48783,-0.219499576,0.674269922,6.044533276,4.984674621,3.166045146,6.338229662,12.87898244,1105709241,27670.02608,1.378556948
85123,-0.706712609,0.43796759,4.395115082,2.855539742,1.189907698,23.70389987,5.283859291,1133038332,8318.381083,1.295145766
30890,-0.771525722,3.652510739,0.183527904,4.102376381,2.195910853,5.146559724,12.32263663,1122982486,17743.00483,0.472156528
89913,-1.129687934,3.089508168,0.66154346,4.029691995,2.344083592,12.71080795,18.85770764,1108613267,19217.84418,1.867149239
53912,0.33994397,0.465356863,0.779881549,0.022474758,3.046147629,5.775035701,24.60189159,1115977921,26412.27133,2.095427007
62071,-0.618361912,4.674115516,0.543868146,3.994734702,0.353178264,9.052151632,14.96041781,1116289366,1894.202307,2.278649588
78714,-1.129153224,0.446564407,5.007509203,5.416947268,3.38487826,31.25655469,7.900911689,1128176356,29984.38413,2.007806528
7608,-0.953293167,4.687081287,5.391462638,3.338126839,1.404486183,13.73487602,34.06981456,1125659136,10221.17849,1.106192747
33686,1.047991025,0.372690877,5.63446714,1.233546585,1.252459237,18.01164426,11.98029731,1112422755,8865.37608,1.912917245
68972,-0.428412227,5.211466366,4.988924498,1.372684245,1.608363995,8.068015948,38.96881719,1109460150,12091.34211,1.817926201
97175,-0.687442734,3.105601923,3.691996066,4.129525361,2.190885149,59.94256693,44.33702123,1127881973,17693.2901,1.816825765
92589,-0.424546557,0.749355667,0.759387727,1.427968072,1.181768278,11.01017729,59.94370283,1131420249,8247.702126,2.514394362
34993,-0.207816012,5.02515122,0.590765655,1.836019521,0.957162122,57.63273528,31.39510415,1110903824,6347.207317,1.459161946
37973,0.601618749,1.867271498,2.112863556,0.627356857,9.492644402,27.47602329,43.64251216,1114719229,100126.7444,1.265136386
12376,0.024121229,6.119888936,2.587223548,2.553236943,3.35567162,10.90782764,6.081527118,1131383071,29674.15427,1.557188052
62585,-0.38007967,3.428744593,3.838167998,1.738642897,1.091733778,17.88000185,6.445393107,1123666240,7473.939013,1.738818199
3686,-0.544645779,3.845913453,4.396564942,3.643010166,1.15698897,23.40683017,17.66915466,1132674725,8033.257675,2.214394452
66604,0.240681626,1.209374076,1.900347011,3.387452512,0.925940617,21.17979444,6.16658389,1134904224,6091.365149,1.265662602
53743,0.930832195,2.067642075,5.690490663,2.281861761,0.985428665,10.26532016,6.324063158,1123720908,6580.711241,0.768603635
28894,-1.165895609,0.267231867,0.92813546,2.298831756,3.863847964,27.21631126,7.414125643,1128360745,35126.03988,0.851053536
66856,1.054770472,6.021803422,1.252524468,0.176099234,1.586868926,54.48796422,16.39624937,1124038357,11891.6149,0.231038048
71803,-1.070326458,2.624212599,3.025896661,2.021218545,3.743474304,7.800995279,14.63992808,1130473757,33824.70021,2.865227411
35046,-0.430911181,6.18181788,0.281430199,2.172479855,2.249525002,18.44272449,17.20832565,1118687529,18274.64436,1.722698139
50123,0.346697524,1.29098265,3.339953017,5.779123288,3.117400162,30.14476572,16.39512657,1128839064,27158.81932,1.47319142
53405,-0.770617168,5.803553914,2.315735716,5.844484301,2.091072466,5.077668798,33.88108039,1114625425,16710.34145,1.30390969
78995,0.307162841,3.48703296,0.201243437,1.552075629,3.224014262,45.40463082,36.94862773,1114371905,28280.80051,1.637177035
88806,-0.761505844,6.034743457,0.971446766,3.22019499,3.215172456,8.286615141,6.184926768,1111253634,28187.5318,2.166919969
17060,0.411147462,2.085929888,3.17026044,3.874852616,2.397765456,7.771630192,23.85531065,1134890701,19756.34512,0.765746432
56670,-0.790682654,1.35295664,1.732536532,0.129582808,2.802089336,6.910644293,6.260691644,1134546370,23876.41625,0.422136364
66495,-1.523745616,2.28091787,3.156431126,3.816890773,3.936302604,32.39284534,11.19353451,1127068492,35912.11031,2.243892715
42642,1.392952374,4.883906023,2.236407724,2.319459429,1.414162968,7.452201615,5.88901101,1111597872,10308.65998,1.497493956
17881,0.836521007,2.95336463,4.234670048,1.936962927,2.943611707,19.09678313,6.060849412,1111116237,25342.77365,2.520301277
70709,-0.699632242,5.75354732,5.438760752,1.20363798,0.957948329,5.808068727,12.33449941,1122349283,6353.67818,1.289892574
944,-0.543710366,5.671954265,3.334460713,5.889449107,1.368290249,26.59519379,11.9521809,1135355459,9895.166665,2.481043493
71446,1.098858898,2.574061147,3.97187095,2.813125432,0.692213974,5.47877427,16.60105229,1115665062,4253.181987,1.647498608
71357,0.471373499,1.273997085,4.666851226,0.579611708,3.987397018,8.035190598,7.85834649,1134163976,36467.66076,0.427050213
51470,0.264348633,5.024236506,4.520284947,1.297344816,1.995064188,10.5776476,5.723099165,1116166707,15773.10907,1.345935579
24089,-1.470623334,1.653573011,5.354041271,3.761751425,1.557043064,15.21751231,5.551682444,1134308507,11615.43642,2.288337269
12863,-0.263125214,3.601527811,4.858012643,5.7382982,1.92554883,9.000060103,11.79428343,1129380843,15099.83847,1.690657898
25870,-0.594779261,1.302650133,4.483857966,4.697182913,1.288752491,5.663082849,10.90174803,1113469318,9185.752195,1.610674439
62384,0.9994445,0.522002935,2.223149522,1.949334681,1.5568503,9.932606114,8.287599677,1107800759,11613.65515,2.258378533
22093,-0.638231722,4.015071243,3.527741287,0.394020569,2.008338104,9.996864464,14.03059611,1126833894,15902.18852,0.829590428
57241,0.189742653,4.215210527,1.211760815,1.711912263,0.428350449,8.47528804,15.39593169,1116673928,2379.176845,2.466660213
61835,0.64834245,4.143953334,1.206381682,2.83306749,1.819388395,12.40414725,7.217118044,1109955810,14080.83472,1.355964733
63979,-0.268297944,2.429534075,3.856892865,4.525645373,0.764744541,29.59630961,6.292569217,1111299956,4807.985606,2.407253825
63020,-0.202207638,4.947409677,1.280026351,3.534524982,2.352580038,41.5559697,8.839322852,1104133964,19302.93118,1.808092882
72728,-0.308456067,6.019041525,1.585644621,0.473036156,3.276563695,49.50457265,10.64305083,1105375839,28835.92599,0.654456045
41164,0.290144032,4.043692504,1.785954326,4.39662941,3.955302594,23.21143219,6.631785569,1106245806,36118.58086,1.37775174
13243,-0.466273495,4.746845198,4.33910226,2.795733717,2.587418783,5.047201081,38.32034123,1126634575,21675.39385,1.391522458
47353,0.505743386,2.938095953,0.185277054,5.62425602,1.034684034,5.603205508,12.68277794,1125048143,6991.699134,0.875766587
74469,-0.65546209,4.442893893,3.425773057,4.584426526,1.510099302,24.34426891,5.937970233,1116054759,11183.06279,0.174823291
14155,0.131312253,3.897201951,1.104196414,3.131826911,1.439319009,31.970556,31.15934409,1120338649,10536.70604,0.522058807
63430,0.238425535,0.768128213,2.805855129,4.666594769,2.669126378,36.72881574,13.75626778,1132288689,22509.69608,1.142327449
